field_1,id,latitude,longitude,place_town,place_coun,DN_AM1,DN_AF1,DN_PM1,area_id,city_id,grade,fill,label,name,category_i,sheets,area,bounds,label_coor,residentia,commercial,industrial,OBJECTID,TRACTCE10,GEOID10,CountyFIPS,County10,Diesel_PM2,Diesel_Ran,Ozone_Conc,Ozone_Rank,PM2_5,PM2_5_Rank,Proximity_,Proximit_1,Toxic_Rele,RSEI_Rank,Lead_Risk_,Lead_Ris_1,PTSDFs,PTSDF_Rank,PNPL,PNPL_Rank,PRMP,PRMP_Rank,PWDIS,WDIS_Rank,LEP,LEP_Rank,No_HS_Dipl,No_HS_Di_1,POC,POC_Rank,Poverty,Poverty_Ra,Transporta,Transpor_1,Unaffordab,Unafford_1,Unemployed,Unemploy_1,CVD,CVD_Rank,LBW,LBW_Rank,Environmen,Environm_1,Socioecono,Sensitive_,Environm_2,SHAPE_Leng,SHAPE_Area
"256","106897907",47.436035998900003,-122.186411954500002,Renton City Limits,King,60.422454833984375,90.726562500000000,86.363533020019531,,,,,,,,,,,,,,,"1096","029303","53033029303","033",King,12.747809000000000,8.000000000000000,53.529148100000000,5.000000000000000,0.421733066000000,5.000000000000000,129000.000000000000000,8.000000000000000,7649.103333000000930,10.000000000000000,4.710000000000000,2.000000000000000,7.550531726000000,10.000000000000000,0.313960041000000,9.000000000000000,1.561257298000000,9.000000000000000,0.000620741000000,9.000000000000000,9.130000000000001,8.000000000000000,6.250000000000000,5.000000000000000,60.380000000000003,10.000000000000000,19.010000000000002,5.000000000000000,21.000000000000000,3.000000000000000,36.740000000000002,8.000000000000000,3.100000000000000,3.000000000000000,187.159999999999997,5.000000000000000,3.150000000000000,9.000000000000000,9.000000000000000,9.000000000000000,7.000000000000000,8.000000000000000,9.000000000000000,11958.255610773549051,7884896.058975721709430
"257","106897926",47.440528192999999,-122.192734591700003,Renton City Limits,King,61.909107208251953,90.113174438476562,86.801139831542983,,,,,,,,,,,,,,,"1096","029303","53033029303","033",King,12.747809000000000,8.000000000000000,53.529148100000000,5.000000000000000,0.421733066000000,5.000000000000000,129000.000000000000000,8.000000000000000,7649.103333000000930,10.000000000000000,4.710000000000000,2.000000000000000,7.550531726000000,10.000000000000000,0.313960041000000,9.000000000000000,1.561257298000000,9.000000000000000,0.000620741000000,9.000000000000000,9.130000000000001,8.000000000000000,6.250000000000000,5.000000000000000,60.380000000000003,10.000000000000000,19.010000000000002,5.000000000000000,21.000000000000000,3.000000000000000,36.740000000000002,8.000000000000000,3.100000000000000,3.000000000000000,187.159999999999997,5.000000000000000,3.150000000000000,9.000000000000000,9.000000000000000,9.000000000000000,7.000000000000000,8.000000000000000,9.000000000000000,11958.255610773549051,7884896.058975721709430
"258","106897952",47.434967603600001,-122.204920537800007,Renton City Limits,King,60.829784393310547,89.330856323242188,85.970344543457017,,,,,,,,,,,,,,,"1096","029303","53033029303","033",King,12.747809000000000,8.000000000000000,53.529148100000000,5.000000000000000,0.421733066000000,5.000000000000000,129000.000000000000000,8.000000000000000,7649.103333000000930,10.000000000000000,4.710000000000000,2.000000000000000,7.550531726000000,10.000000000000000,0.313960041000000,9.000000000000000,1.561257298000000,9.000000000000000,0.000620741000000,9.000000000000000,9.130000000000001,8.000000000000000,6.250000000000000,5.000000000000000,60.380000000000003,10.000000000000000,19.010000000000002,5.000000000000000,21.000000000000000,3.000000000000000,36.740000000000002,8.000000000000000,3.100000000000000,3.000000000000000,187.159999999999997,5.000000000000000,3.150000000000000,9.000000000000000,9.000000000000000,9.000000000000000,7.000000000000000,8.000000000000000,9.000000000000000,11958.255610773549051,7884896.058975721709430
"259","106947543",47.733580000000003,-122.352980000000002,,King,62.542308807373047,87.408172607421875,84.779541015624986,,,,,,,,,,,,,,,"761","000401","53033000401","033",King,16.526237999999999,9.000000000000000,47.430191039999997,1.000000000000000,0.462585162000000,7.000000000000000,140603.440000000002328,9.000000000000000,4036.389999999999873,9.000000000000000,9.470000000000001,5.000000000000000,0.584992822000000,5.000000000000000,0.062187058000000,4.000000000000000,0.138174430000000,4.000000000000000,,,16.399999999999999,9.000000000000000,8.090000000000000,6.000000000000000,46.299999999999997,9.000000000000000,34.539999999999999,9.000000000000000,18.000000000000000,1.000000000000000,54.170000000000002,10.000000000000000,3.200000000000000,3.000000000000000,177.280000000000001,5.000000000000000,3.130000000000000,9.000000000000000,8.000000000000000,3.000000000000000,8.000000000000000,8.000000000000000,8.000000000000000,7142.896122385332092,3012352.457166128326207
"260","106948874",47.724183333299997,-122.365136666699996,,King,61.691112518310547,89.218223571777344,85.589134216308594,,,,,,,,,,,,,,,"759","000500","53033000500","033",King,3.503899000000000,3.000000000000000,50.531108860000003,3.000000000000000,0.401635211000000,4.000000000000000,88203.029999999998836,7.000000000000000,3118.513332999999875,8.000000000000000,31.059999999999999,9.000000000000000,0.438207690000000,4.000000000000000,0.066039025000000,4.000000000000000,0.162715111000000,4.000000000000000,,,2.950000000000000,4.000000000000000,1.690000000000000,1.000000000000000,18.129999999999999,3.000000000000000,5.820000000000000,1.000000000000000,23.000000000000000,4.000000000000000,27.449999999999999,4.000000000000000,1.600000000000000,1.000000000000000,133.849999999999994,2.000000000000000,0.000000000000000,1.000000000000000,4.000000000000000,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,13095.772338330090861,8425412.599308764562011
"261","106949198",47.698516666700002,-122.380841666699993,,King,62.698249816894531,88.731491088867188,85.554367065429673,,,,,,,,,,,,,,,"1122","001600","53033001600","033",King,12.966143000000001,8.000000000000000,50.570499419999997,3.000000000000000,0.415923793000000,4.000000000000000,70119.009999999994761,6.000000000000000,4392.546666999999616,9.000000000000000,31.510000000000002,9.000000000000000,2.128503626000000,8.000000000000000,0.078763930000000,5.000000000000000,0.351379713000000,6.000000000000000,0.000000091000000,2.000000000000000,2.150000000000000,3.000000000000000,0.320000000000000,1.000000000000000,21.960000000000001,4.000000000000000,10.340000000000000,2.000000000000000,21.000000000000000,3.000000000000000,29.930000000000000,5.000000000000000,2.800000000000000,3.000000000000000,159.360000000000014,4.000000000000000,1.010000000000000,2.000000000000000,6.000000000000000,8.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,11991.210879307214782,5513321.614823701791465
"267","107224461",47.691208333299997,-122.302345000000003,,King,62.437183380126953,88.729522705078125,84.162239074707017,,,,,,,,,,,,,,,"1106","002100","53033002100","033",King,22.271474999999999,10.000000000000000,47.309860229999998,1.000000000000000,0.459536780000000,7.000000000000000,140719.380000000004657,9.000000000000000,3413.179999999999836,8.000000000000000,25.300000000000001,9.000000000000000,1.248369064000000,6.000000000000000,0.075497862000000,5.000000000000000,0.154267237000000,4.000000000000000,0.000013613000000,5.000000000000000,3.470000000000000,5.000000000000000,1.440000000000000,1.000000000000000,28.940000000000001,6.000000000000000,12.960000000000001,3.000000000000000,20.000000000000000,2.000000000000000,23.670000000000002,3.000000000000000,3.900000000000000,4.000000000000000,185.370000000000005,5.000000000000000,1.420000000000000,3.000000000000000,8.000000000000000,7.000000000000000,1.000000000000000,3.000000000000000,5.000000000000000,7307.033156899624373,3012222.710327125154436
"268","107224666",47.504174440000000,-122.148262079999995,Renton City Limits,King,59.906925201416016,88.995429992675781,84.960845947265625,,,,,,,,,,,,,,,"1110","025101","53033025101","033",King,5.293448000000000,4.000000000000000,53.944950100000000,6.000000000000000,0.375563847000000,3.000000000000000,74785.529999999998836,6.000000000000000,7588.273333000000093,10.000000000000000,6.510000000000000,3.000000000000000,1.781160354000000,7.000000000000000,0.511061412000000,10.000000000000000,0.137167807000000,4.000000000000000,,,19.030000000000001,10.000000000000000,10.199999999999999,8.000000000000000,53.710000000000001,9.000000000000000,19.460000000000001,5.000000000000000,21.000000000000000,3.000000000000000,36.079999999999998,8.000000000000000,4.300000000000000,5.000000000000000,298.389999999999986,10.000000000000000,0.910000000000000,2.000000000000000,6.000000000000000,5.000000000000000,8.000000000000000,6.000000000000000,7.000000000000000,11382.467839084916704,6430152.052110777236521
"269","107224907",47.691186666699998,-122.302528333300003,,King,62.431560516357422,88.637290954589844,84.163192749023438,,,,,,,,,,,,,,,"1106","002100","53033002100","033",King,22.271474999999999,10.000000000000000,47.309860229999998,1.000000000000000,0.459536780000000,7.000000000000000,140719.380000000004657,9.000000000000000,3413.179999999999836,8.000000000000000,25.300000000000001,9.000000000000000,1.248369064000000,6.000000000000000,0.075497862000000,5.000000000000000,0.154267237000000,4.000000000000000,0.000013613000000,5.000000000000000,3.470000000000000,5.000000000000000,1.440000000000000,1.000000000000000,28.940000000000001,6.000000000000000,12.960000000000001,3.000000000000000,20.000000000000000,2.000000000000000,23.670000000000002,3.000000000000000,3.900000000000000,4.000000000000000,185.370000000000005,5.000000000000000,1.420000000000000,3.000000000000000,8.000000000000000,7.000000000000000,1.000000000000000,3.000000000000000,5.000000000000000,7307.033156899624373,3012222.710327125154436
"270","107225052",47.504166869999999,-122.146473049999997,Renton City Limits,King,59.834793090820312,88.825248718261719,85.263175964355469,,,,,,,,,,,,,,,"1110","025101","53033025101","033",King,5.293448000000000,4.000000000000000,53.944950100000000,6.000000000000000,0.375563847000000,3.000000000000000,74785.529999999998836,6.000000000000000,7588.273333000000093,10.000000000000000,6.510000000000000,3.000000000000000,1.781160354000000,7.000000000000000,0.511061412000000,10.000000000000000,0.137167807000000,4.000000000000000,,,19.030000000000001,10.000000000000000,10.199999999999999,8.000000000000000,53.710000000000001,9.000000000000000,19.460000000000001,5.000000000000000,21.000000000000000,3.000000000000000,36.079999999999998,8.000000000000000,4.300000000000000,5.000000000000000,298.389999999999986,10.000000000000000,0.910000000000000,2.000000000000000,6.000000000000000,5.000000000000000,8.000000000000000,6.000000000000000,7.000000000000000,11382.467839084916704,6430152.052110777236521
"272","107439069",47.472958333299999,-122.223275000000001,Renton City Limits,King,62.768253326416016,90.711082458496094,89.641036987304688,,,,,,,,,,,,,,,"782","026200","53033026200","033",King,21.402667000000001,10.000000000000000,51.018959049999999,4.000000000000000,0.452336789000000,6.000000000000000,255000.000000000000000,10.000000000000000,10398.966669999999795,10.000000000000000,12.520000000000000,6.000000000000000,5.411512697000000,10.000000000000000,0.237104568000000,9.000000000000000,1.405189904000000,9.000000000000000,0.036050259000000,10.000000000000000,16.359999999999999,9.000000000000000,13.000000000000000,9.000000000000000,64.549999999999997,10.000000000000000,20.190000000000001,5.000000000000000,19.000000000000000,1.000000000000000,44.930000000000000,10.000000000000000,8.300000000000002,9.000000000000000,159.580000000000013,4.000000000000000,2.910000000000000,8.000000000000000,10.000000000000000,10.000000000000000,9.000000000000000,6.000000000000000,10.000000000000000,26191.733621453928208,34475678.574881292879581
"273","107439154",47.666629999999998,-122.410088333299996,,King,59.041263580322266,89.333625793457017,85.166725158691406,,,,,,,,,,,,,,,"1023","005700","53033005700","033",King,18.884188999999999,9.000000000000000,50.570499419999997,3.000000000000000,0.434189203000000,5.000000000000000,43376.709999999999127,4.000000000000000,10040.433329999999842,10.000000000000000,32.469999999999999,9.000000000000000,5.846853588000000,10.000000000000000,0.123467322000000,6.000000000000000,1.191267867000000,9.000000000000000,0.000035170000000,6.000000000000000,2.350000000000000,4.000000000000000,1.960000000000000,2.000000000000000,22.289999999999999,5.000000000000000,9.250000000000000,2.000000000000000,21.000000000000000,3.000000000000000,25.980000000000000,4.000000000000000,3.600000000000000,4.000000000000000,119.629999999999995,1.000000000000000,1.400000000000000,3.000000000000000,6.000000000000000,10.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,22727.398574683811603,16309633.219257587566972
"274","107502297",47.445122089999998,-122.191215439999993,Renton City Limits,King,61.518600463867188,90.231353759765625,87.067993164062500,,,,,,,,,,,,,,,"1096","029303","53033029303","033",King,12.747809000000000,8.000000000000000,53.529148100000000,5.000000000000000,0.421733066000000,5.000000000000000,129000.000000000000000,8.000000000000000,7649.103333000000930,10.000000000000000,4.710000000000000,2.000000000000000,7.550531726000000,10.000000000000000,0.313960041000000,9.000000000000000,1.561257298000000,9.000000000000000,0.000620741000000,9.000000000000000,9.130000000000001,8.000000000000000,6.250000000000000,5.000000000000000,60.380000000000003,10.000000000000000,19.010000000000002,5.000000000000000,21.000000000000000,3.000000000000000,36.740000000000002,8.000000000000000,3.100000000000000,3.000000000000000,187.159999999999997,5.000000000000000,3.150000000000000,9.000000000000000,9.000000000000000,9.000000000000000,7.000000000000000,8.000000000000000,9.000000000000000,11958.255610773549051,7884896.058975721709430
"275","107502653",47.527487909999998,-122.199233010000000,Renton City Limits,King,60.496639251708984,89.394798278808594,85.524772644042983,,,,,,,,,,,,,,,"910","025301","53033025301","033",King,18.142142000000000,9.000000000000000,51.987331390000001,4.000000000000000,0.426057088000000,5.000000000000000,175000.000000000000000,9.000000000000000,9521.000000000000000,10.000000000000000,12.710000000000001,6.000000000000000,3.006954562000000,8.000000000000000,1.333761743000000,10.000000000000000,0.298805706000000,6.000000000000000,0.000007438000000,4.000000000000000,15.150000000000000,9.000000000000000,8.550000000000002,7.000000000000000,39.649999999999999,8.000000000000000,18.000000000000000,4.000000000000000,19.000000000000000,1.000000000000000,41.090000000000003,9.000000000000000,4.100000000000000,5.000000000000000,148.020000000000010,3.000000000000000,3.760000000000000,10.000000000000000,9.000000000000000,8.000000000000000,7.000000000000000,7.000000000000000,9.000000000000000,21832.413911947653105,12817728.558798708021641
"276","107503341",47.523485039999997,-122.204929699999994,Renton City Limits,King,62.823062896728509,89.632186889648438,87.079734802246094,,,,,,,,,,,,,,,"910","025301","53033025301","033",King,18.142142000000000,9.000000000000000,51.987331390000001,4.000000000000000,0.426057088000000,5.000000000000000,175000.000000000000000,9.000000000000000,9521.000000000000000,10.000000000000000,12.710000000000001,6.000000000000000,3.006954562000000,8.000000000000000,1.333761743000000,10.000000000000000,0.298805706000000,6.000000000000000,0.000007438000000,4.000000000000000,15.150000000000000,9.000000000000000,8.550000000000002,7.000000000000000,39.649999999999999,8.000000000000000,18.000000000000000,4.000000000000000,19.000000000000000,1.000000000000000,41.090000000000003,9.000000000000000,4.100000000000000,5.000000000000000,148.020000000000010,3.000000000000000,3.760000000000000,10.000000000000000,9.000000000000000,8.000000000000000,7.000000000000000,7.000000000000000,9.000000000000000,21832.413911947653105,12817728.558798708021641
"277","107505113",47.527585320000000,-122.194605080000002,Renton City Limits,King,58.965805053710938,88.437103271484375,83.934646606445312,,,,,,,,,,,,,,,"1008","024702","53033024702","033",King,10.540948999999999,7.000000000000000,53.944950100000000,6.000000000000000,0.414985401000000,4.000000000000000,160000.000000000000000,9.000000000000000,9192.666666999999507,10.000000000000000,5.830000000000000,3.000000000000000,1.351774926000000,6.000000000000000,0.849212178000000,10.000000000000000,0.126970925000000,3.000000000000000,0.000002952000000,3.000000000000000,10.850000000000000,8.000000000000000,3.510000000000000,3.000000000000000,41.500000000000000,8.000000000000000,4.890000000000000,1.000000000000000,22.000000000000000,4.000000000000000,25.469999999999999,3.000000000000000,3.200000000000000,3.000000000000000,221.580000000000013,8.000000000000000,2.980000000000000,9.000000000000000,9.000000000000000,6.000000000000000,3.000000000000000,9.000000000000000,9.000000000000000,19123.657546877930145,15765773.447428708896041
"278","107505451",47.526405259999997,-122.193755809999999,Renton City Limits,King,58.415588378906250,89.233955383300781,83.835037231445312,,,,,,,,,,,,,,,"1008","024702","53033024702","033",King,10.540948999999999,7.000000000000000,53.944950100000000,6.000000000000000,0.414985401000000,4.000000000000000,160000.000000000000000,9.000000000000000,9192.666666999999507,10.000000000000000,5.830000000000000,3.000000000000000,1.351774926000000,6.000000000000000,0.849212178000000,10.000000000000000,0.126970925000000,3.000000000000000,0.000002952000000,3.000000000000000,10.850000000000000,8.000000000000000,3.510000000000000,3.000000000000000,41.500000000000000,8.000000000000000,4.890000000000000,1.000000000000000,22.000000000000000,4.000000000000000,25.469999999999999,3.000000000000000,3.200000000000000,3.000000000000000,221.580000000000013,8.000000000000000,2.980000000000000,9.000000000000000,9.000000000000000,6.000000000000000,3.000000000000000,9.000000000000000,9.000000000000000,19123.657546877930145,15765773.447428708896041
