field_1,id,latitude,longitude,place_town,place_coun,DN_AM1,DN_AF1,DN_PM1,area_id,city_id,grade,fill,label,name,category_i,sheets,area,bounds,label_coor,residentia,commercial,industrial,OBJECTID,TRACTCE10,GEOID10,CountyFIPS,County10,Diesel_PM2,Diesel_Ran,Ozone_Conc,Ozone_Rank,PM2_5,PM2_5_Rank,Proximity_,Proximit_1,Toxic_Rele,RSEI_Rank,Lead_Risk_,Lead_Ris_1,PTSDFs,PTSDF_Rank,PNPL,PNPL_Rank,PRMP,PRMP_Rank,PWDIS,WDIS_Rank,LEP,LEP_Rank,No_HS_Dipl,No_HS_Di_1,POC,POC_Rank,Poverty,Poverty_Ra,Transporta,Transpor_1,Unaffordab,Unafford_1,Unemployed,Unemploy_1,CVD,CVD_Rank,LBW,LBW_Rank,Environmen,Environm_1,Socioecono,Sensitive_,Environm_2,SHAPE_Leng,SHAPE_Area
"266","151647796",47.199941400000000,-122.410747200000003,Tacoma,Pierce,16.524366378784180,32.044891357421875,28.943220138549805,,,,,,,,,,,,,,,"1160","063300","53053063300","053",Pierce,8.795643999999999,6.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,73290.130000000004657,6.000000000000000,2688.166666999999961,8.000000000000000,15.390000000000001,7.000000000000000,1.839183805000000,7.000000000000000,0.174297333000000,8.000000000000000,0.318251823000000,6.000000000000000,,,21.199999999999999,10.000000000000000,24.280000000000001,10.000000000000000,71.109999999999999,10.000000000000000,38.369999999999997,9.000000000000000,21.000000000000000,3.000000000000000,44.409999999999997,10.000000000000000,4.100000000000000,5.000000000000000,297.670000000000016,10.000000000000000,4.770000000000000,10.000000000000000,9.000000000000000,7.000000000000000,10.000000000000000,10.000000000000000,10.000000000000000,11386.452484678231485,7302844.404295345768332
"271","152285812",47.195743694000001,-122.430893374500002,Tacoma,Pierce,16.195463180541992,31.766910552978516,28.976993560791016,,,,,,,,,,,,,,,"158","063200","53053063200","053",Pierce,8.795643999999999,6.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,138266.649999999994179,8.000000000000000,1636.380000000000109,6.000000000000000,37.469999999999999,10.000000000000000,2.282667188000000,8.000000000000000,0.225104694000000,8.000000000000000,0.194612957000000,5.000000000000000,,,8.300000000000002,8.000000000000000,10.050000000000001,7.000000000000000,45.250000000000000,9.000000000000000,31.660000000000000,8.000000000000000,20.000000000000000,2.000000000000000,38.579999999999998,9.000000000000000,6.000000000000000,7.000000000000000,262.259999999999991,9.000000000000000,3.070000000000000,9.000000000000000,9.000000000000000,8.000000000000000,9.000000000000000,10.000000000000000,10.000000000000000,9097.453945185914563,5111783.687932518310845
"277","152402748",47.227976210000001,-122.443342372999993,Tacoma,Pierce,16.891532897949219,31.960266113281246,28.962587356567383,,,,,,,,,,,,,,,"61","061800","53053061800","053",Pierce,27.709651999999998,10.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,199000.000000000000000,10.000000000000000,2097.663332999999966,7.000000000000000,44.430000000000000,10.000000000000000,5.186006525000000,10.000000000000000,0.725515102000000,10.000000000000000,1.217501568000000,9.000000000000000,,,3.620000000000000,5.000000000000000,9.779999999999999,7.000000000000000,57.329999999999998,9.000000000000000,17.770000000000000,4.000000000000000,19.000000000000000,1.000000000000000,42.939999999999998,9.000000000000000,6.200000000000000,8.000000000000000,158.330000000000013,4.000000000000000,2.730000000000000,8.000000000000000,10.000000000000000,9.000000000000000,7.000000000000000,6.000000000000000,10.000000000000000,7469.546066807894022,2997810.461290774866939
"278","152403147",47.227787798700000,-122.443376978399996,Tacoma,Pierce,16.879013061523438,31.996932983398438,29.058322906494141,,,,,,,,,,,,,,,"61","061800","53053061800","053",Pierce,27.709651999999998,10.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,199000.000000000000000,10.000000000000000,2097.663332999999966,7.000000000000000,44.430000000000000,10.000000000000000,5.186006525000000,10.000000000000000,0.725515102000000,10.000000000000000,1.217501568000000,9.000000000000000,,,3.620000000000000,5.000000000000000,9.779999999999999,7.000000000000000,57.329999999999998,9.000000000000000,17.770000000000000,4.000000000000000,19.000000000000000,1.000000000000000,42.939999999999998,9.000000000000000,6.200000000000000,8.000000000000000,158.330000000000013,4.000000000000000,2.730000000000000,8.000000000000000,10.000000000000000,9.000000000000000,7.000000000000000,6.000000000000000,10.000000000000000,7469.546066807894022,2997810.461290774866939
"279","152403423",47.227630792799999,-122.443915644800001,Tacoma,Pierce,16.881099700927734,32.069267272949219,29.113002777099609,,,,,,,,,,,,,,,"61","061800","53053061800","053",Pierce,27.709651999999998,10.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,199000.000000000000000,10.000000000000000,2097.663332999999966,7.000000000000000,44.430000000000000,10.000000000000000,5.186006525000000,10.000000000000000,0.725515102000000,10.000000000000000,1.217501568000000,9.000000000000000,,,3.620000000000000,5.000000000000000,9.779999999999999,7.000000000000000,57.329999999999998,9.000000000000000,17.770000000000000,4.000000000000000,19.000000000000000,1.000000000000000,42.939999999999998,9.000000000000000,6.200000000000000,8.000000000000000,158.330000000000013,4.000000000000000,2.730000000000000,8.000000000000000,10.000000000000000,9.000000000000000,7.000000000000000,6.000000000000000,10.000000000000000,7469.546066807894022,2997810.461290774866939
"280","152403714",47.227530278499998,-122.443920839499995,Tacoma,Pierce,16.867305755615234,32.050758361816406,29.254800796508789,,,,,,,,,,,,,,,"61","061800","53053061800","053",Pierce,27.709651999999998,10.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,199000.000000000000000,10.000000000000000,2097.663332999999966,7.000000000000000,44.430000000000000,10.000000000000000,5.186006525000000,10.000000000000000,0.725515102000000,10.000000000000000,1.217501568000000,9.000000000000000,,,3.620000000000000,5.000000000000000,9.779999999999999,7.000000000000000,57.329999999999998,9.000000000000000,17.770000000000000,4.000000000000000,19.000000000000000,1.000000000000000,42.939999999999998,9.000000000000000,6.200000000000000,8.000000000000000,158.330000000000013,4.000000000000000,2.730000000000000,8.000000000000000,10.000000000000000,9.000000000000000,7.000000000000000,6.000000000000000,10.000000000000000,7469.546066807894022,2997810.461290774866939
"281","152404066",47.226670308300001,-122.443738870900006,Tacoma,Pierce,16.862716674804688,31.943965911865234,29.427562713623047,,,,,,,,,,,,,,,"61","061800","53053061800","053",Pierce,27.709651999999998,10.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,199000.000000000000000,10.000000000000000,2097.663332999999966,7.000000000000000,44.430000000000000,10.000000000000000,5.186006525000000,10.000000000000000,0.725515102000000,10.000000000000000,1.217501568000000,9.000000000000000,,,3.620000000000000,5.000000000000000,9.779999999999999,7.000000000000000,57.329999999999998,9.000000000000000,17.770000000000000,4.000000000000000,19.000000000000000,1.000000000000000,42.939999999999998,9.000000000000000,6.200000000000000,8.000000000000000,158.330000000000013,4.000000000000000,2.730000000000000,8.000000000000000,10.000000000000000,9.000000000000000,7.000000000000000,6.000000000000000,10.000000000000000,7469.546066807894022,2997810.461290774866939
"282","152405067",47.226465528900000,-122.443850942799997,Tacoma,Pierce,16.862842559814453,31.945472717285156,29.478412628173828,,,,,,,,,,,,,,,"61","061800","53053061800","053",Pierce,27.709651999999998,10.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,199000.000000000000000,10.000000000000000,2097.663332999999966,7.000000000000000,44.430000000000000,10.000000000000000,5.186006525000000,10.000000000000000,0.725515102000000,10.000000000000000,1.217501568000000,9.000000000000000,,,3.620000000000000,5.000000000000000,9.779999999999999,7.000000000000000,57.329999999999998,9.000000000000000,17.770000000000000,4.000000000000000,19.000000000000000,1.000000000000000,42.939999999999998,9.000000000000000,6.200000000000000,8.000000000000000,158.330000000000013,4.000000000000000,2.730000000000000,8.000000000000000,10.000000000000000,9.000000000000000,7.000000000000000,6.000000000000000,10.000000000000000,7469.546066807894022,2997810.461290774866939
"283","152405443",47.226539596899997,-122.444501790600000,Tacoma,Pierce,16.883199691772461,31.977172851562500,29.344552993774418,,,,,,,,,,,,,,,"61","061800","53053061800","053",Pierce,27.709651999999998,10.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,199000.000000000000000,10.000000000000000,2097.663332999999966,7.000000000000000,44.430000000000000,10.000000000000000,5.186006525000000,10.000000000000000,0.725515102000000,10.000000000000000,1.217501568000000,9.000000000000000,,,3.620000000000000,5.000000000000000,9.779999999999999,7.000000000000000,57.329999999999998,9.000000000000000,17.770000000000000,4.000000000000000,19.000000000000000,1.000000000000000,42.939999999999998,9.000000000000000,6.200000000000000,8.000000000000000,158.330000000000013,4.000000000000000,2.730000000000000,8.000000000000000,10.000000000000000,9.000000000000000,7.000000000000000,6.000000000000000,10.000000000000000,7469.546066807894022,2997810.461290774866939
"284","152406095",47.226386013999999,-122.443706709599994,Tacoma,Pierce,16.854496002197266,31.945034027099609,29.495519638061523,,,,,,,,,,,,,,,"61","061800","53053061800","053",Pierce,27.709651999999998,10.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,199000.000000000000000,10.000000000000000,2097.663332999999966,7.000000000000000,44.430000000000000,10.000000000000000,5.186006525000000,10.000000000000000,0.725515102000000,10.000000000000000,1.217501568000000,9.000000000000000,,,3.620000000000000,5.000000000000000,9.779999999999999,7.000000000000000,57.329999999999998,9.000000000000000,17.770000000000000,4.000000000000000,19.000000000000000,1.000000000000000,42.939999999999998,9.000000000000000,6.200000000000000,8.000000000000000,158.330000000000013,4.000000000000000,2.730000000000000,8.000000000000000,10.000000000000000,9.000000000000000,7.000000000000000,6.000000000000000,10.000000000000000,7469.546066807894022,2997810.461290774866939
"285","152406376",47.226167758899997,-122.443699116800005,Tacoma,Pierce,16.871603012084961,31.891096115112305,29.573249816894531,,,,,,,,,,,,,,,"61","061800","53053061800","053",Pierce,27.709651999999998,10.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,199000.000000000000000,10.000000000000000,2097.663332999999966,7.000000000000000,44.430000000000000,10.000000000000000,5.186006525000000,10.000000000000000,0.725515102000000,10.000000000000000,1.217501568000000,9.000000000000000,,,3.620000000000000,5.000000000000000,9.779999999999999,7.000000000000000,57.329999999999998,9.000000000000000,17.770000000000000,4.000000000000000,19.000000000000000,1.000000000000000,42.939999999999998,9.000000000000000,6.200000000000000,8.000000000000000,158.330000000000013,4.000000000000000,2.730000000000000,8.000000000000000,10.000000000000000,9.000000000000000,7.000000000000000,6.000000000000000,10.000000000000000,7469.546066807894022,2997810.461290774866939
"286","152406861",47.225817883700003,-122.443515069699998,Tacoma,Pierce,16.853530883789062,31.800109863281246,29.528970718383789,,,,,,,,,,,,,,,"61","061800","53053061800","053",Pierce,27.709651999999998,10.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,199000.000000000000000,10.000000000000000,2097.663332999999966,7.000000000000000,44.430000000000000,10.000000000000000,5.186006525000000,10.000000000000000,0.725515102000000,10.000000000000000,1.217501568000000,9.000000000000000,,,3.620000000000000,5.000000000000000,9.779999999999999,7.000000000000000,57.329999999999998,9.000000000000000,17.770000000000000,4.000000000000000,19.000000000000000,1.000000000000000,42.939999999999998,9.000000000000000,6.200000000000000,8.000000000000000,158.330000000000013,4.000000000000000,2.730000000000000,8.000000000000000,10.000000000000000,9.000000000000000,7.000000000000000,6.000000000000000,10.000000000000000,7469.546066807894022,2997810.461290774866939
"287","152407252",47.225741897699997,-122.443328408499994,Tacoma,Pierce,16.863733291625977,31.766702651977539,29.340009689331055,,,,,,,,,,,,,,,"61","061800","53053061800","053",Pierce,27.709651999999998,10.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,199000.000000000000000,10.000000000000000,2097.663332999999966,7.000000000000000,44.430000000000000,10.000000000000000,5.186006525000000,10.000000000000000,0.725515102000000,10.000000000000000,1.217501568000000,9.000000000000000,,,3.620000000000000,5.000000000000000,9.779999999999999,7.000000000000000,57.329999999999998,9.000000000000000,17.770000000000000,4.000000000000000,19.000000000000000,1.000000000000000,42.939999999999998,9.000000000000000,6.200000000000000,8.000000000000000,158.330000000000013,4.000000000000000,2.730000000000000,8.000000000000000,10.000000000000000,9.000000000000000,7.000000000000000,6.000000000000000,10.000000000000000,7469.546066807894022,2997810.461290774866939
"296","152414526",47.225324323099997,-122.443219192800001,Tacoma,Pierce,16.869749069213867,31.743362426757812,29.281402587890625,,,,,,,,,,,,,,,"61","061800","53053061800","053",Pierce,27.709651999999998,10.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,199000.000000000000000,10.000000000000000,2097.663332999999966,7.000000000000000,44.430000000000000,10.000000000000000,5.186006525000000,10.000000000000000,0.725515102000000,10.000000000000000,1.217501568000000,9.000000000000000,,,3.620000000000000,5.000000000000000,9.779999999999999,7.000000000000000,57.329999999999998,9.000000000000000,17.770000000000000,4.000000000000000,19.000000000000000,1.000000000000000,42.939999999999998,9.000000000000000,6.200000000000000,8.000000000000000,158.330000000000013,4.000000000000000,2.730000000000000,8.000000000000000,10.000000000000000,9.000000000000000,7.000000000000000,6.000000000000000,10.000000000000000,7469.546066807894022,2997810.461290774866939
"306","153475795",47.197163922100003,-122.410352204199995,Tacoma,Pierce,15.763119697570801,32.382297515869141,29.327453613281246,,,,,,,,,,,,,,,"1160","063300","53053063300","053",Pierce,8.795643999999999,6.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,73290.130000000004657,6.000000000000000,2688.166666999999961,8.000000000000000,15.390000000000001,7.000000000000000,1.839183805000000,7.000000000000000,0.174297333000000,8.000000000000000,0.318251823000000,6.000000000000000,,,21.199999999999999,10.000000000000000,24.280000000000001,10.000000000000000,71.109999999999999,10.000000000000000,38.369999999999997,9.000000000000000,21.000000000000000,3.000000000000000,44.409999999999997,10.000000000000000,4.100000000000000,5.000000000000000,297.670000000000016,10.000000000000000,4.770000000000000,10.000000000000000,9.000000000000000,7.000000000000000,10.000000000000000,10.000000000000000,10.000000000000000,11386.452484678231485,7302844.404295345768332
"307","153476456",47.197194999099999,-122.412959948799994,Tacoma,Pierce,14.795183181762695,32.620250701904297,29.860403060913082,,,,,,,,,,,,,,,"1160","063300","53053063300","053",Pierce,8.795643999999999,6.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,73290.130000000004657,6.000000000000000,2688.166666999999961,8.000000000000000,15.390000000000001,7.000000000000000,1.839183805000000,7.000000000000000,0.174297333000000,8.000000000000000,0.318251823000000,6.000000000000000,,,21.199999999999999,10.000000000000000,24.280000000000001,10.000000000000000,71.109999999999999,10.000000000000000,38.369999999999997,9.000000000000000,21.000000000000000,3.000000000000000,44.409999999999997,10.000000000000000,4.100000000000000,5.000000000000000,297.670000000000016,10.000000000000000,4.770000000000000,10.000000000000000,9.000000000000000,7.000000000000000,10.000000000000000,10.000000000000000,10.000000000000000,11386.452484678231485,7302844.404295345768332
"308","153476761",47.197145223299998,-122.412583840500005,Tacoma,Pierce,14.706629753112791,32.706081390380859,29.834039688110352,,,,,,,,,,,,,,,"1160","063300","53053063300","053",Pierce,8.795643999999999,6.000000000000000,54.843120570000004,7.000000000000000,0.608240240000000,10.000000000000000,73290.130000000004657,6.000000000000000,2688.166666999999961,8.000000000000000,15.390000000000001,7.000000000000000,1.839183805000000,7.000000000000000,0.174297333000000,8.000000000000000,0.318251823000000,6.000000000000000,,,21.199999999999999,10.000000000000000,24.280000000000001,10.000000000000000,71.109999999999999,10.000000000000000,38.369999999999997,9.000000000000000,21.000000000000000,3.000000000000000,44.409999999999997,10.000000000000000,4.100000000000000,5.000000000000000,297.670000000000016,10.000000000000000,4.770000000000000,10.000000000000000,9.000000000000000,7.000000000000000,10.000000000000000,10.000000000000000,10.000000000000000,11386.452484678231485,7302844.404295345768332
